0
-26723
29317
0
12164
-16549
10040
-17187
8241
-12776
10508
-10339
7305
-3242
984
938
1670
1742
911
711
1692
650
1593
706
1546
750
1556
697
1533
670
1489
754
1582
1598
2950
1407
2788
1511
2777
1575
2754
1592
2726
1536
2671
2056
1557
2102
